tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-0337,Vienna,Hard,32,A,20241021,359,206909,126205,6-4 6-4,3,R32,106.0,5.0,0.0,57.0,44.0,33.0,8.0,10.0,1.0,1.0,2.0,0.0,85.0,47.0,33.0,18.0,10.0,9.0,11.0
2024-0337,Vienna,Hard,32,A,20241021,358,210150,200615,7-6(3) 6-2,3,R32,102.0,5.0,3.0,63.0,35.0,29.0,17.0,10.0,5.0,5.0,4.0,2.0,83.0,48.0,29.0,18.0,10.0,4.0,6.0
2024-0337,Vienna,Hard,32,A,20241021,357,200175,208363,6-2 6-4,3,R32,73.0,8.0,1.0,48.0,32.0,27.0,10.0,9.0,1.0,1.0,7.0,3.0,59.0,30.0,23.0,11.0,9.0,4.0,7.0
2024-0337,Vienna,Hard,32,A,20241021,356,207925,200221,7-6(1) 6-3,3,R32,94.0,5.0,0.0,70.0,49.0,35.0,16.0,11.0,3.0,3.0,0.0,3.0,75.0,52.0,38.0,10.0,10.0,6.0,7.0
2024-0337,Vienna,Hard,32,A,20241021,355,200282,105526,2-6 6-2 6-2,3,R32,101.0,7.0,3.0,77.0,36.0,27.0,22.0,12.0,4.0,6.0,5.0,6.0,68.0,36.0,26.0,14.0,12.0,2.0,6.0
2024-0352,Paris Masters,Hard,56,M,20241028,377,100644,200005,6-2 6-2,3,F,75.0,4.0,0.0,37.0,23.0,21.0,11.0,8.0,0.0,0.0,3.0,4.0,52.0,27.0,17.0,9.0,8.0,2.0,6.0
2024-0352,Paris Masters,Hard,56,M,20241028,376,100644,208029,6-3 7-6(4),3,SF,106.0,9.0,3.0,67.0,45.0,37.0,13.0,11.0,2.0,3.0,9.0,2.0,75.0,46.0,33.0,14.0,10.0,3.0,5.0
2024-0352,Paris Masters,Hard,56,M,20241028,375,200005,111575,6-7(6) 6-4 6-3,3,SF,165.0,9.0,4.0,98.0,65.0,45.0,18.0,15.0,2.0,4.0,11.0,1.0,100.0,65.0,44.0,14.0,16.0,5.0,10.0
2024-0352,Paris Masters,Hard,56,M,20241028,374,208029,200282,6-4 4-6 7-5,3,QF,146.0,5.0,1.0,87.0,58.0,46.0,15.0,16.0,2.0,4.0,5.0,5.0,94.0,44.0,34.0,27.0,16.0,6.0,9.0
2024-0352,Paris Masters,Hard,56,M,20241028,373,100644,126774,7-5 6-4,3,QF,101.0,9.0,2.0,61.0,43.0,34.0,13.0,11.0,1.0,1.0,3.0,2.0,70.0,34.0,24.0,22.0,11.0,5.0,7.0
2024-0352,Paris Masters,Hard,56,M,20241028,372,111575,105777,6-2 6-3,3,QF,68.0,6.0,0.0,45.0,34.0,27.0,7.0,8.0,0.0,0.0,4.0,2.0,50.0,24.0,21.0,6.0,9.0,2.0,6.0
2024-0352,Paris Masters,Hard,56,M,20241028,371,200005,111442,6-2 7-6(4),3,QF,96.0,8.0,2.0,61.0,43.0,34.0,10.0,10.0,1.0,2.0,4.0,0.0,58.0,35.0,25.0,10.0,10.0,4.0,7.0
2024-0352,Paris Masters,Hard,56,M,20241028,370,208029,209070,3-6 6-3 6-4,3,R16,125.0,14.0,5.0,84.0,55.0,40.0,16.0,14.0,2.0,4.0,9.0,1.0,83.0,53.0,37.0,16.0,14.0,2.0,5.0
2024-0352,Paris Masters,Hard,56,M,20241028,369,200282,207733,5-7 6-2 6-3,3,R16,125.0,4.0,1.0,79.0,39.0,30.0,20.0,14.0,1.0,4.0,10.0,5.0,85.0,46.0,31.0,15.0,15.0,3.0,9.0
2024-0352,Paris Masters,Hard,56,M,20241028,368,100644,209950,6-4 3-6 6-3,3,R16,129.0,16.0,2.0,86.0,58.0,43.0,16.0,14.0,4.0,5.0,9.0,6.0,89.0,52.0,46.0,13.0,14.0,4.0,6.0
2024-0352,Paris Masters,Hard,56,M,20241028,367,126774,202103,6-7(1) 6-4 6-2,3,R16,141.0,9.0,3.0,92.0,58.0,49.0,17.0,15.0,3.0,3.0,3.0,2.0,101.0,55.0,40.0,24.0,15.0,8.0,11.0
2024-0352,Paris Masters,Hard,56,M,20241028,366,105777,126239,6-2 4-6 7-6(5),3,R16,123.0,17.0,1.0,79.0,51.0,47.0,18.0,15.0,0.0,1.0,13.0,0.0,93.0,62.0,46.0,19.0,15.0,2.0,4.0
2024-0352,Paris Masters,Hard,56,M,20241028,365,111575,200615,7-6(5) 6-4,3,R16,116.0,10.0,2.0,68.0,51.0,38.0,11.0,11.0,3.0,5.0,10.0,2.0,89.0,52.0,38.0,16.0,11.0,8.0,11.0
2024-0352,Paris Masters,Hard,56,M,20241028,364,111442,105173,7-5 7-6(5),3,R16,140.0,7.0,1.0,72.0,37.0,33.0,16.0,12.0,4.0,6.0,4.0,4.0,89.0,55.0,38.0,13.0,12.0,2.0,5.0
2024-0352,Paris Masters,Hard,56,M,20241028,363,200005,207989,6-1 3-6 7-5,3,R16,136.0,8.0,3.0,96.0,54.0,39.0,25.0,14.0,3.0,4.0,7.0,5.0,75.0,46.0,38.0,12.0,14.0,3.0,6.0
2024-0352,Paris Masters,Hard,56,M,20241028,362,209070,210097,6-3 7-6(4),3,R32,81.0,9.0,0.0,60.0,40.0,36.0,14.0,11.0,1.0,1.0,5.0,1.0,54.0,41.0,33.0,8.0,10.0,0.0,1.0
2024-0352,Paris Masters,Hard,56,M,20241028,361,208029,122330,6-4 6-2,3,R32,71.0,3.0,1.0,53.0,35.0,29.0,10.0,9.0,2.0,2.0,9.0,10.0,68.0,45.0,32.0,8.0,9.0,4.0,7.0
2024-0352,Paris Masters,Hard,56,M,20241028,360,200282,200175,6-4 7-6(5),3,R32,104.0,6.0,5.0,82.0,49.0,36.0,15.0,11.0,4.0,7.0,1.0,3.0,71.0,36.0,23.0,18.0,11.0,0.0,4.0
2024-0352,Paris Masters,Hard,56,M,20241028,359,207733,126203,7-6(6) 4-6 6-4,3,R32,142.0,14.0,3.0,90.0,52.0,40.0,23.0,16.0,0.0,2.0,8.0,4.0,120.0,63.0,43.0,34.0,16.0,8.0,10.0
2024-0352,Paris Masters,Hard,56,M,20241028,358,100644,134868,7-6(2) 6-3,3,R32,92.0,9.0,2.0,68.0,42.0,36.0,16.0,11.0,3.0,3.0,8.0,4.0,62.0,40.0,33.0,10.0,10.0,0.0,1.0
2024-0352,Paris Masters,Hard,56,M,20241028,357,209950,105526,6-3 6-4,3,R32,93.0,11.0,3.0,81.0,51.0,39.0,14.0,10.0,8.0,8.0,10.0,4.0,66.0,35.0,29.0,12.0,9.0,2.0,4.0
2024-0352,Paris Masters,Hard,56,M,20241028,356,126774,126214,6-3 6-4,3,R32,66.0,7.0,5.0,61.0,36.0,27.0,14.0,10.0,3.0,4.0,3.0,3.0,48.0,30.0,21.0,9.0,9.0,1.0,4.0
2024-0352,Paris Masters,Hard,56,M,20241028,355,202103,126094,7-6(6) 7-6(5),3,R32,138.0,8.0,4.0,99.0,54.0,36.0,20.0,12.0,9.0,13.0,4.0,4.0,112.0,72.0,46.0,14.0,12.0,12.0,16.0
2024-0352,Paris Masters,Hard,56,M,20241028,354,105777,144869,6-7(9) 6-3 7-5,3,R32,164.0,10.0,5.0,106.0,70.0,55.0,23.0,16.0,3.0,3.0,17.0,2.0,112.0,69.0,52.0,22.0,17.0,6.0,9.0
2024-0352,Paris Masters,Hard,56,M,20241028,353,126239,210506,7-6(6) 7-6(7),3,R32,134.0,4.0,3.0,92.0,58.0,41.0,17.0,12.0,3.0,5.0,2.0,3.0,94.0,51.0,37.0,20.0,12.0,5.0,7.0
2024-0352,Paris Masters,Hard,56,M,20241028,352,111575,208659,6-7(12) 6-1 6-4,3,R32,114.0,6.0,0.0,81.0,56.0,52.0,19.0,15.0,0.0,0.0,20.0,8.0,92.0,52.0,45.0,19.0,14.0,0.0,3.0
2024-0352,Paris Masters,Hard,56,M,20241028,351,200615,106421,6-4 2-6 7-6(4),3,R32,150.0,5.0,2.0,116.0,77.0,54.0,16.0,15.0,9.0,13.0,11.0,14.0,101.0,58.0,44.0,20.0,15.0,7.0,10.0
2024-0352,Paris Masters,Hard,56,M,20241028,350,111442,134770,7-6(3) 3-6 6-4,3,R32,153.0,10.0,1.0,99.0,50.0,37.0,26.0,16.0,2.0,6.0,7.0,5.0,86.0,49.0,36.0,19.0,15.0,1.0,4.0
2024-0352,Paris Masters,Hard,56,M,20241028,349,105173,200267,3-6 6-2 6-4,3,R32,132.0,5.0,3.0,84.0,41.0,32.0,25.0,14.0,4.0,6.0,5.0,4.0,86.0,47.0,31.0,23.0,13.0,9.0,12.0
2024-0352,Paris Masters,Hard,56,M,20241028,348,200005,106218,6-3 6-2,3,R32,59.0,9.0,0.0,48.0,31.0,24.0,10.0,9.0,0.0,1.0,3.0,3.0,48.0,29.0,20.0,3.0,8.0,1.0,5.0
2024-0352,Paris Masters,Hard,56,M,20241028,347,207989,111797,7-5 6-1,3,R32,90.0,9.0,0.0,60.0,42.0,32.0,9.0,10.0,5.0,6.0,6.0,1.0,58.0,34.0,22.0,10.0,9.0,1.0,5.0
2024-0352,Paris Masters,Hard,56,M,20241028,346,210097,144895,6-3 6-7(8) 6-3,3,R64,150.0,4.0,2.0,96.0,72.0,56.0,16.0,16.0,2.0,2.0,0.0,4.0,106.0,71.0,52.0,17.0,14.0,4.0,6.0
2024-0352,Paris Masters,Hard,56,M,20241028,345,122330,104926,7-5 7-5,3,R64,88.0,15.0,7.0,70.0,40.0,35.0,15.0,12.0,2.0,3.0,3.0,3.0,68.0,39.0,25.0,16.0,12.0,2.0,5.0
2024-0352,Paris Masters,Hard,56,M,20241028,344,208029,208286,6-4 6-4,3,R64,89.0,7.0,3.0,77.0,48.0,34.0,18.0,10.0,5.0,5.0,4.0,5.0,57.0,25.0,22.0,16.0,10.0,1.0,3.0
2024-0352,Paris Masters,Hard,56,M,20241028,343,200282,208363,7-5 6-1,3,R64,79.0,7.0,1.0,64.0,30.0,22.0,22.0,10.0,5.0,6.0,4.0,3.0,49.0,27.0,19.0,6.0,9.0,3.0,7.0
2024-0352,Paris Masters,Hard,56,M,20241028,342,200175,202104,6-4 6-7(6) 7-5,3,R64,148.0,12.0,2.0,108.0,56.0,44.0,28.0,17.0,2.0,4.0,1.0,1.0,95.0,60.0,44.0,19.0,17.0,5.0,9.0
2024-0352,Paris Masters,Hard,56,M,20241028,341,207733,208103,7-5 6-2,3,R64,68.0,6.0,4.0,49.0,26.0,25.0,15.0,10.0,0.0,0.0,5.0,4.0,55.0,27.0,22.0,12.0,10.0,4.0,7.0
2024-0352,Paris Masters,Hard,56,M,20241028,340,134868,209260,6-3 6-4,3,R64,57.0,19.0,6.0,49.0,36.0,35.0,5.0,10.0,0.0,0.0,5.0,2.0,51.0,23.0,20.0,14.0,9.0,1.0,3.0
2024-0352,Paris Masters,Hard,56,M,20241028,339,209950,105227,7-6(5) 6-4,3,R64,94.0,8.0,3.0,63.0,34.0,31.0,12.0,11.0,2.0,4.0,7.0,2.0,64.0,34.0,22.0,17.0,11.0,0.0,3.0
2024-0352,Paris Masters,Hard,56,M,20241028,338,105526,207518,6-4 6-2,3,R64,76.0,9.0,4.0,72.0,45.0,37.0,6.0,9.0,3.0,4.0,5.0,2.0,52.0,36.0,21.0,7.0,9.0,1.0,5.0
2024-0352,Paris Masters,Hard,56,M,20241028,337,126774,106148,4-6 6-3 6-3,3,R64,119.0,11.0,4.0,79.0,45.0,36.0,17.0,14.0,4.0,6.0,4.0,2.0,79.0,52.0,35.0,16.0,14.0,6.0,10.0
2024-0352,Paris Masters,Hard,56,M,20241028,336,126214,132686,3-6 7-6(5) 6-3,3,R64,130.0,10.0,6.0,111.0,64.0,48.0,21.0,16.0,5.0,7.0,9.0,2.0,93.0,59.0,46.0,15.0,14.0,1.0,2.0
2024-0352,Paris Masters,Hard,56,M,20241028,335,202103,111460,7-6(5) 6-3,3,R64,88.0,4.0,3.0,76.0,43.0,34.0,17.0,11.0,2.0,3.0,6.0,0.0,58.0,34.0,27.0,13.0,10.0,0.0,2.0
2024-0352,Paris Masters,Hard,56,M,20241028,334,144869,111190,6-3 7-6(6),3,R64,96.0,14.0,2.0,76.0,55.0,43.0,11.0,11.0,5.0,5.0,9.0,2.0,68.0,41.0,30.0,14.0,10.0,6.0,7.0
2024-0352,Paris Masters,Hard,56,M,20241028,333,126239,207830,6-7(3) 5-3 RET,3,R64,96.0,11.0,1.0,58.0,37.0,29.0,14.0,10.0,1.0,2.0,2.0,2.0,73.0,47.0,32.0,14.0,10.0,5.0,7.0
2024-0352,Paris Masters,Hard,56,M,20241028,332,210506,128034,6-1 6-3,3,R64,51.0,5.0,1.0,41.0,28.0,24.0,8.0,8.0,0.0,0.0,6.0,2.0,53.0,35.0,21.0,4.0,8.0,9.0,13.0
2024-0352,Paris Masters,Hard,56,M,20241028,331,208659,126207,6-7(5) 7-6(4) 6-3,3,R64,121.0,28.0,13.0,110.0,61.0,56.0,23.0,17.0,2.0,2.0,10.0,1.0,87.0,57.0,45.0,23.0,16.0,0.0,1.0
2024-0352,Paris Masters,Hard,56,M,20241028,330,111575,106331,6-4 3-6 7-6(6),3,R64,142.0,10.0,3.0,98.0,60.0,48.0,17.0,15.0,5.0,7.0,17.0,1.0,94.0,54.0,45.0,21.0,16.0,4.0,6.0
2024-0352,Paris Masters,Hard,56,M,20241028,329,200615,126610,7-5 7-6(2),3,R64,116.0,11.0,2.0,86.0,53.0,42.0,18.0,12.0,5.0,6.0,7.0,1.0,80.0,52.0,35.0,17.0,12.0,11.0,13.0
2024-0352,Paris Masters,Hard,56,M,20241028,328,111442,124079,6-4 6-4,3,R64,106.0,9.0,1.0,65.0,31.0,26.0,21.0,10.0,3.0,3.0,7.0,4.0,62.0,33.0,25.0,15.0,10.0,3.0,5.0
2024-0352,Paris Masters,Hard,56,M,20241028,327,200267,104755,6-3 6-4,3,R64,80.0,8.0,5.0,67.0,38.0,31.0,16.0,10.0,5.0,5.0,0.0,3.0,46.0,22.0,15.0,16.0,9.0,2.0,4.0
2024-0352,Paris Masters,Hard,56,M,20241028,326,105173,126205,6-3 7-5,3,R64,102.0,4.0,0.0,58.0,41.0,27.0,10.0,10.0,2.0,4.0,5.0,1.0,69.0,39.0,26.0,10.0,11.0,6.0,11.0
2024-0352,Paris Masters,Hard,56,M,20241028,325,200005,206909,6-3 4-6 6-4,3,R64,124.0,9.0,1.0,84.0,51.0,43.0,20.0,15.0,2.0,3.0,5.0,1.0,82.0,48.0,35.0,21.0,14.0,2.0,4.0
2024-0352,Paris Masters,Hard,56,M,20241028,324,106218,209992,7-6(6) 7-6(6),3,R64,125.0,9.0,3.0,96.0,47.0,34.0,29.0,12.0,5.0,6.0,6.0,2.0,82.0,45.0,35.0,20.0,12.0,1.0,2.0
2024-0352,Paris Masters,Hard,56,M,20241028,323,111797,132283,7-6(4) 6-3,3,R64,100.0,7.0,2.0,73.0,46.0,35.0,20.0,11.0,8.0,8.0,9.0,1.0,53.0,35.0,29.0,12.0,10.0,1.0,2.0
2024-4787,Belgrade,Hard,28,A,20241104,385,133430,209098,6-4 6-4,3,F,74.0,13.0,3.0,54.0,34.0,28.0,13.0,10.0,2.0,2.0,3.0,2.0,61.0,46.0,30.0,8.0,10.0,0.0,2.0
2024-4787,Belgrade,Hard,28,A,20241104,384,209098,111513,6-2 3-6 7-6(2),3,SF,147.0,9.0,2.0,101.0,71.0,51.0,18.0,14.0,9.0,10.0,14.0,3.0,104.0,73.0,49.0,17.0,15.0,5.0,7.0
2024-4787,Belgrade,Hard,28,A,20241104,383,133430,208103,6-2 6-1,3,SF,56.0,4.0,4.0,38.0,26.0,25.0,7.0,8.0,0.0,0.0,3.0,2.0,51.0,33.0,20.0,3.0,7.0,7.0,11.0
2024-4787,Belgrade,Hard,28,A,20241104,382,111513,206681,6-4 6-2,3,QF,68.0,12.0,1.0,53.0,36.0,29.0,10.0,9.0,1.0,1.0,2.0,0.0,58.0,46.0,31.0,4.0,9.0,4.0,7.0
2024-4787,Belgrade,Hard,28,A,20241104,381,209098,202103,6-4 6-2,3,QF,73.0,5.0,1.0,44.0,29.0,23.0,11.0,9.0,3.0,4.0,1.0,4.0,58.0,34.0,21.0,10.0,9.0,6.0,10.0
2024-4787,Belgrade,Hard,28,A,20241104,380,208103,127760,3-6 7-6(3) 6-3,3,QF,120.0,11.0,2.0,99.0,63.0,49.0,16.0,16.0,3.0,6.0,12.0,1.0,96.0,70.0,48.0,13.0,14.0,8.0,10.0
2024-4787,Belgrade,Hard,28,A,20241104,379,133430,106331,6-2 6-2,3,QF,71.0,12.0,2.0,43.0,32.0,29.0,5.0,8.0,2.0,2.0,2.0,1.0,62.0,42.0,23.0,9.0,8.0,2.0,6.0
2024-4787,Belgrade,Hard,28,A,20241104,378,111513,207213,6-1 7-6(8),3,R16,85.0,12.0,2.0,66.0,41.0,32.0,13.0,10.0,1.0,2.0,5.0,0.0,59.0,39.0,26.0,10.0,9.0,4.0,7.0
2024-4787,Belgrade,Hard,28,A,20241104,377,206681,105583,6-3 7-5,3,R16,73.0,6.0,1.0,60.0,51.0,39.0,6.0,11.0,0.0,0.0,9.0,2.0,65.0,49.0,35.0,6.0,10.0,3.0,5.0
2024-4787,Belgrade,Hard,28,A,20241104,376,202103,126128,6-4 6-4,3,R16,91.0,6.0,1.0,59.0,33.0,28.0,13.0,10.0,2.0,2.0,4.0,1.0,63.0,42.0,29.0,11.0,10.0,2.0,4.0
2024-4787,Belgrade,Hard,28,A,20241104,375,209098,206499,7-6(5) 6-4,3,R16,80.0,10.0,1.0,57.0,46.0,39.0,9.0,11.0,0.0,0.0,16.0,2.0,69.0,52.0,40.0,8.0,11.0,1.0,2.0
2024-4787,Belgrade,Hard,28,A,20241104,374,127760,144869,6-4 7-6(6),3,R16,106.0,7.0,2.0,66.0,47.0,35.0,13.0,11.0,0.0,1.0,8.0,1.0,83.0,56.0,38.0,13.0,11.0,5.0,7.0
2024-4787,Belgrade,Hard,28,A,20241104,373,208103,105227,6-4 7-6(4),3,R16,103.0,5.0,0.0,60.0,37.0,33.0,16.0,11.0,0.0,0.0,15.0,2.0,77.0,47.0,40.0,12.0,11.0,4.0,5.0
2024-4787,Belgrade,Hard,28,A,20241104,372,106331,127157,6-3 6-1,3,R16,78.0,2.0,0.0,50.0,30.0,24.0,13.0,8.0,1.0,1.0,5.0,1.0,65.0,36.0,22.0,10.0,8.0,7.0,11.0
2024-4787,Belgrade,Hard,28,A,20241104,371,133430,132686,6-2 6-4,3,R16,64.0,9.0,4.0,47.0,34.0,31.0,7.0,9.0,1.0,1.0,1.0,2.0,52.0,37.0,21.0,8.0,9.0,2.0,5.0
2024-4787,Belgrade,Hard,28,A,20241104,370,111513,104527,6-4 6-4,3,R32,83.0,10.0,0.0,56.0,41.0,32.0,10.0,10.0,3.0,3.0,10.0,0.0,74.0,47.0,34.0,10.0,10.0,6.0,8.0
2024-4787,Belgrade,Hard,28,A,20241104,369,206681,209992,2-6 7-6(5) 7-5,3,R32,127.0,6.0,1.0,116.0,82.0,53.0,18.0,16.0,5.0,8.0,5.0,2.0,90.0,58.0,47.0,15.0,16.0,1.0,3.0
2024-4787,Belgrade,Hard,28,A,20241104,368,105583,208363,6-0 7-6(3),3,R32,84.0,5.0,0.0,60.0,38.0,29.0,14.0,9.0,4.0,4.0,2.0,2.0,62.0,36.0,23.0,12.0,9.0,4.0,7.0
2024-4787,Belgrade,Hard,28,A,20241104,367,126128,104926,6-3 6-3,3,R32,74.0,9.0,2.0,47.0,29.0,28.0,7.0,9.0,0.0,1.0,2.0,0.0,59.0,35.0,21.0,10.0,9.0,3.0,7.0
2024-4787,Belgrade,Hard,28,A,20241104,366,206499,210025,6-2 6-2,3,R32,62.0,11.0,1.0,38.0,26.0,22.0,10.0,8.0,0.0,0.0,9.0,2.0,53.0,32.0,20.0,8.0,8.0,3.0,7.0
2024-4787,Belgrade,Hard,28,A,20241104,365,209098,206909,3-6 7-5 6-3,3,R32,119.0,16.0,3.0,81.0,59.0,46.0,14.0,15.0,2.0,3.0,14.0,0.0,93.0,69.0,49.0,13.0,15.0,3.0,5.0
2024-4787,Belgrade,Hard,28,A,20241104,364,144869,200303,6-3 6-4,3,R32,84.0,5.0,1.0,58.0,46.0,37.0,6.0,10.0,4.0,4.0,3.0,3.0,56.0,40.0,26.0,7.0,9.0,5.0,7.0
2024-4787,Belgrade,Hard,28,A,20241104,363,127760,105902,6-4 6-2,3,R32,77.0,5.0,2.0,45.0,27.0,19.0,11.0,9.0,2.0,4.0,4.0,3.0,73.0,44.0,27.0,7.0,9.0,16.0,21.0
2024-4787,Belgrade,Hard,28,A,20241104,362,105227,124186,7-6(2) 6-3,3,R32,93.0,11.0,2.0,65.0,40.0,31.0,14.0,10.0,2.0,3.0,1.0,2.0,70.0,47.0,31.0,11.0,11.0,5.0,8.0
2024-4787,Belgrade,Hard,28,A,20241104,361,127157,209260,7-6(1) 6-3,3,R32,76.0,10.0,1.0,60.0,43.0,35.0,12.0,11.0,0.0,0.0,2.0,0.0,52.0,29.0,21.0,15.0,10.0,0.0,1.0
2024-4787,Belgrade,Hard,28,A,20241104,360,106331,200175,6-1 6-1,3,R32,62.0,8.0,2.0,47.0,30.0,25.0,8.0,7.0,5.0,5.0,0.0,0.0,50.0,29.0,16.0,6.0,7.0,5.0,10.0
2024-4787,Belgrade,Hard,28,A,20241104,359,133430,105916,6-7(6) 7-5 6-1,3,R32,156.0,8.0,9.0,116.0,72.0,52.0,20.0,15.0,6.0,7.0,4.0,1.0,99.0,70.0,45.0,16.0,16.0,3.0,8.0
2024-0341,Metz,Hard,28,A,20241104,385,126127,111815,7-6(6) 6-4,3,F,114.0,10.0,0.0,89.0,60.0,45.0,15.0,11.0,13.0,14.0,5.0,2.0,68.0,47.0,34.0,13.0,11.0,4.0,6.0
2024-0341,Metz,Hard,28,A,20241104,384,111815,144895,6-2 7-6(5),3,SF,92.0,3.0,0.0,65.0,49.0,30.0,12.0,10.0,2.0,4.0,0.0,0.0,56.0,42.0,24.0,6.0,10.0,1.0,5.0
2024-0341,Metz,Hard,28,A,20241104,383,126127,210506,4-6 6-0 7-5,3,SF,121.0,9.0,0.0,81.0,57.0,37.0,16.0,14.0,7.0,10.0,2.0,2.0,104.0,71.0,40.0,15.0,14.0,8.0,14.0
2024-0341,Metz,Hard,28,A,20241104,382,144895,126094,W/O,3,QF,,,,,,,,,,,,,,,,,,,
2024-0341,Metz,Hard,28,A,20241104,381,111815,200267,6-3 6-7(6) 6-1,3,QF,128.0,3.0,1.0,90.0,63.0,47.0,16.0,15.0,3.0,4.0,5.0,2.0,81.0,61.0,40.0,11.0,13.0,4.0,8.0
2024-0341,Metz,Hard,28,A,20241104,380,210506,207352,6-7(6) 6-2 6-4,3,QF,142.0,10.0,4.0,96.0,72.0,52.0,13.0,15.0,7.0,9.0,8.0,3.0,110.0,75.0,50.0,15.0,15.0,9.0,14.0
2024-0341,Metz,Hard,28,A,20241104,379,126127,111460,6-3 7-6(1),3,QF,78.0,0.0,1.0,55.0,35.0,30.0,15.0,10.0,2.0,2.0,13.0,0.0,65.0,35.0,29.0,14.0,11.0,4.0,6.0
2024-0341,Metz,Hard,28,A,20241104,378,126094,132283,7-6(3) 7-5,3,R16,112.0,6.0,1.0,82.0,50.0,38.0,20.0,12.0,5.0,5.0,12.0,0.0,84.0,63.0,44.0,10.0,12.0,5.0,6.0
2024-0341,Metz,Hard,28,A,20241104,377,144895,105526,7-6(2) 5-7 6-3,3,R16,154.0,4.0,2.0,106.0,78.0,57.0,11.0,17.0,6.0,9.0,9.0,4.0,115.0,66.0,45.0,28.0,16.0,11.0,14.0
2024-0341,Metz,Hard,28,A,20241104,376,111815,209414,6-3 3-6 6-1,3,R16,112.0,5.0,2.0,75.0,53.0,39.0,15.0,13.0,3.0,4.0,6.0,3.0,77.0,51.0,36.0,10.0,12.0,3.0,6.0
2024-0341,Metz,Hard,28,A,20241104,375,200267,200384,6-4 7-5,3,R16,78.0,3.0,1.0,55.0,30.0,24.0,17.0,11.0,0.0,1.0,1.0,2.0,64.0,41.0,30.0,9.0,11.0,1.0,4.0
2024-0341,Metz,Hard,28,A,20241104,374,210506,104755,6-7(4) 7-6(3) 7-6(8),3,R16,164.0,13.0,2.0,124.0,98.0,71.0,14.0,18.0,2.0,3.0,4.0,3.0,125.0,74.0,57.0,26.0,18.0,5.0,6.0
2024-0341,Metz,Hard,28,A,20241104,373,207352,207411,6-4 7-6(1),3,R16,100.0,7.0,1.0,61.0,40.0,31.0,17.0,11.0,0.0,0.0,11.0,2.0,74.0,45.0,34.0,14.0,11.0,5.0,6.0
2024-0341,Metz,Hard,28,A,20241104,372,111460,105732,6-1 4-6 6-4,3,R16,128.0,10.0,7.0,100.0,57.0,45.0,19.0,14.0,6.0,7.0,11.0,3.0,93.0,64.0,45.0,14.0,13.0,2.0,5.0
2024-0341,Metz,Hard,28,A,20241104,371,126127,134770,6-4 6-4,3,R16,77.0,7.0,0.0,55.0,39.0,33.0,9.0,10.0,1.0,1.0,6.0,4.0,62.0,44.0,30.0,9.0,10.0,3.0,5.0
2024-0341,Metz,Hard,28,A,20241104,370,132283,106296,6-4 7-5,3,R32,95.0,7.0,0.0,61.0,45.0,32.0,10.0,11.0,4.0,5.0,3.0,0.0,71.0,53.0,31.0,11.0,11.0,3.0,6.0
2024-0341,Metz,Hard,28,A,20241104,369,144895,111576,7-5 4-0 RET,3,R32,97.0,1.0,1.0,65.0,44.0,26.0,13.0,8.0,4.0,6.0,3.0,2.0,66.0,43.0,20.0,11.0,8.0,9.0,14.0
2024-0341,Metz,Hard,28,A,20241104,368,105526,207686,3-6 6-4 6-4,3,R32,101.0,10.0,3.0,82.0,57.0,44.0,11.0,15.0,5.0,8.0,8.0,7.0,106.0,54.0,37.0,26.0,14.0,6.0,9.0
2024-0341,Metz,Hard,28,A,20241104,367,111815,106148,3-6 6-4 6-3,3,R32,136.0,9.0,2.0,112.0,81.0,49.0,16.0,14.0,12.0,15.0,4.0,1.0,79.0,58.0,38.0,10.0,14.0,4.0,8.0
2024-0341,Metz,Hard,28,A,20241104,366,200267,131905,6-4 6-4,3,R32,82.0,4.0,2.0,56.0,36.0,27.0,15.0,10.0,0.0,0.0,5.0,1.0,72.0,47.0,35.0,10.0,10.0,6.0,8.0
2024-0341,Metz,Hard,28,A,20241104,365,200384,208169,7-6(6) 4-6 6-3,3,R32,122.0,4.0,1.0,97.0,51.0,37.0,26.0,16.0,1.0,5.0,16.0,3.0,98.0,65.0,45.0,15.0,15.0,4.0,8.0
2024-0341,Metz,Hard,28,A,20241104,364,210506,208004,6-3 6-1,3,R32,76.0,7.0,2.0,68.0,47.0,35.0,9.0,8.0,9.0,9.0,2.0,1.0,49.0,23.0,11.0,15.0,8.0,1.0,5.0
2024-0341,Metz,Hard,28,A,20241104,363,104755,106329,4-6 6-4 7-6(6),3,R32,139.0,14.0,4.0,90.0,55.0,49.0,20.0,16.0,1.0,2.0,10.0,2.0,97.0,63.0,52.0,18.0,16.0,2.0,3.0
2024-0341,Metz,Hard,28,A,20241104,362,207352,105173,7-6(4) 6-4,3,R32,95.0,8.0,0.0,66.0,43.0,32.0,17.0,11.0,3.0,3.0,9.0,0.0,63.0,37.0,28.0,15.0,11.0,0.0,1.0
2024-0341,Metz,Hard,28,A,20241104,361,105732,124079,6-3 3-6 7-6(4),3,R32,151.0,12.0,5.0,97.0,61.0,46.0,12.0,15.0,5.0,9.0,4.0,5.0,106.0,82.0,51.0,10.0,15.0,10.0,14.0
