id,player_api_id,player_name,birthday,weight (kg),height (cm)
8033,37489,Nino,1980-06-1,68.0,170
8034,243492,Ninos Gouriye,1991-01-14,77.1,178
8035,291932,Nir Bitton,1991-10-3,82.1,193
8036,289401,Nivaldo,1988-07-1,71.2,178
8037,41016,Nivaldo,1980-06-23,78.9,188
8038,625214,Noah Loosli,1997-01-23,74.8,185
8039,692973,Noah-Joel Sarenren-Bazee,1996-08-21,69.9,183
8040,202471,Noe Dussenne,1992-04-07,84.8,190
8041,24630,Noe Pamarot,1979-04-14,87.1,180
8042,33692,Noel Hunt,1982-12-26,73.9,173
8043,559063,Nolan Mbemba,1995-02-19,72.1,180
8044,134232,Nolan Roux,1988-03-01,78.0,183
8045,213486,Nolito,1986-10-15,72.1,175
8046,317569,Nono,1993-03-3,72.1,178
8047,291655,Norbert Gyomber,1992-07-03,73.9,188
8048,618932,Norbert Misiak,1994-06-25,74.8,183
8049,68740,Norbert Witkowski,1981-08-05,84.8,190
8050,46120,Nordin Amrabat,1987-03-31,77.1,178
8051,150211,Norichio Nieveld,1989-04-25,79.8,188
8052,464665,Norman Peyretti,1994-02-06,73.9,183
8053,36326,Norman Theuerkauf,1987-01-24,76.2,183
8054,170365,Nosa Emanuel Igiebor,1990-11-09,76.2,183
8055,33436,Nourdin Boukhari,1980-06-3,83.9,190
8056,26711,Nuelson Wau,1980-12-17,67.1,175
8057,200317,Numa Lavanchy,1993-08-25,64.9,175
8058,39627,Nuno Andre Coelho,1986-01-07,82.1,193
8059,25998,Nuno Assis,1977-11-25,63.0,168
8060,361718,Nuno Campos,1993-06-13,71.2,175
8061,45286,Nuno Coelho,1987-11-23,76.2,183
8062,30732,Nuno Gomes,1976-07-05,72.1,180
8063,164470,Nuno Henrique,1986-10-19,74.8,185
8064,304019,Nuno Lopes,1986-12-19,79.8,183
8065,11726,Nuno Piloto,1982-03-19,73.0,178
8066,45280,Nuno Pinto,1986-08-06,72.1,175
8067,191787,Nuno Reis,1991-01-31,76.2,183
8068,470521,Nuno Rocha,1992-03-25,78.0,183
8069,164083,Nuno Santos,1980-06-19,74.8,180
8070,191793,Nuno Sequeira,1990-08-19,82.1,183
8071,11851,Nuno Silva,1975-10-27,77.1,180
8072,163907,Nuno Valente,1991-11-22,67.1,175
8073,30857,Nuno Valente,1974-09-12,76.2,180
8074,27365,Nuri Sahin,1988-09-05,73.0,180
8075,470806,Nurio,1995-03-24,76.2,178
8076,37140,Nwankwo Kanu,1976-08-01,82.1,196
8077,213743,Nwankwo Obiorah,1991-07-12,88.9,188
8078,24446,Nyron Nosworthy,1980-10-11,88.9,183
8079,37799,Obafemi Martins,1984-10-28,73.0,170
8080,581798,Obbi Oulare,1996-01-08,93.9,196
8081,94558,Obinna Nwaneri,1982-03-18,79.8,183
8082,140982,Odair Fortes,1987-03-31,68.0,185
8083,469528,Oded Gavish,1989-06-23,76.2,185
8084,101419,Odion Ighalo,1989-06-16,77.1,178
8085,67342,Odirlei De Souza Gaspar,1981-05-18,72.1,178
8086,177891,Odise Roshi,1991-05-22,78.9,188
8087,304355,Odisseas Vlachodimos,1994-04-26,77.1,190
8088,351897,Oebele Schokker,1984-11-11,76.2,178
8089,73409,Oerjan Haaskjold Nyland,1990-09-1,89.8,193
8090,278867,Oezkan Yildirim,1993-04-1,73.0,173
8091,487334,Ofir Marciano,1989-10-07,87.1,193
8092,317717,Ogenyi Onazi,1992-12-25,64.9,170
8093,202713,Ognjen Mudrinski,1991-11-15,86.2,185
8094,198217,Ognjen Vranjes,1989-10-24,73.9,183
8095,30692,Oguchi Onyewu,1982-05-13,94.8,196
8096,42536,Oguzhan Turk,1986-05-17,69.9,175
8097,184621,Ohad Levita,1986-02-17,79.8,188
8098,101590,Oier Olazabal,1989-09-14,84.8,188
8099,72542,Oier,1986-05-25,72.1,178
8100,27467,Oka Nikolov,1974-05-25,86.2,188
8101,229844,Ola John,1992-05-19,78.9,178
8102,39139,Ola Toivonen,1986-07-03,81.2,188
8103,11357,Olafur Ingi Skulason,1983-04-01,81.2,183
8104,28463,Olberdam,1985-02-06,78.0,180
8105,36253,Olcay Sahan,1987-05-26,71.2,178
8106,255963,Ole Kristian Selnaes,1994-07-07,73.9,188
8107,38357,Oleg Iachtchouk,1977-10-26,78.0,183
8108,79762,Oleg Veretilo,1988-07-1,72.1,180
8109,37643,Oleguer,1980-02-02,82.1,188
8110,38778,Oleksandr Iakovenko,1987-07-23,73.9,183
8111,9449,Oleksandr Shevelyukhin,1982-08-27,88.0,193
8112,29276,Oliver Barth,1979-10-06,79.8,188
8113,178778,Oliver Baumann,1990-06-02,82.1,188
8114,49692,Oliver Bozanic,1989-01-08,69.9,178
8115,198082,Oliver Buff,1992-08-03,68.0,175
8116,169294,Oliver Feldballe,1990-04-03,77.1,183
8117,39022,Oliver Fink,1982-06-06,79.8,188
8118,27418,Oliver Kirch,1982-08-21,76.2,183
8119,154261,Oliver Klaus,1990-05-04,79.8,183
8120,184105,Oliver Kragl,1990-05-12,77.1,180
8121,561604,Oliver Myny,1994-11-1,67.1,178
8122,30701,Oliver Neuville,1973-05-01,67.1,170
8123,36008,Oliver Schroeder,1980-06-11,87.1,183
8124,303913,Oliver Sorg,1990-05-29,68.9,175
8125,316771,Oliver Torres,1994-11-1,63.0,175
8126,6771,Oliver Vinamont,1985-07-15,74.8,175
8127,277705,Oliver,1992-08-29,73.9,178
8128,46256,Olivier Auriac,1983-09-14,68.9,173
8129,33129,Olivier Blondel,1979-07-09,78.0,188
8130,613715,Olivier Boscagli,1997-11-18,68.0,180
8131,32573,Olivier Dacourt,1974-09-25,73.0,178
8132,46647,Olivier Davidas,1981-11-08,73.0,180
8133,38388,Olivier Deschacht,1981-02-16,81.2,188
8134,38292,Olivier Doll,1973-06-09,82.1,183
8135,26304,Olivier Echouafni,1972-09-13,71.2,183
8136,33660,Olivier Fontenette,1982-01-13,64.9,175
8137,46469,Olivier Giroud,1986-09-3,88.0,193
8138,306206,Olivier Jaeckle,1993-01-07,68.0,180
8139,41877,Olivier Kapo,1980-09-27,72.1,183
8140,625164,Olivier Kemen,1996-07-2,78.0,178
8141,26334,Olivier Monterubbio,1976-08-08,64.0,170
8142,671159,Olivier Ntcham,1996-02-09,79.8,180
8143,40054,Olivier Occean,1981-10-23,86.2,185
8144,39573,Olivier Renard,1979-02-01,77.1,188
8145,26241,Olivier Sorin,1981-04-16,76.2,188
8146,26333,Olivier Sorlin,1979-04-09,73.9,183
8147,41339,Olivier Thomas,1974-10-06,78.9,183
8148,26145,Olivier Thomert,1980-05-28,74.8,183
8149,41103,Olivier Veigneau,1985-07-16,68.9,175
8150,67949,Olivier Werner,1985-04-16,84.8,190
8151,30736,Olof Mellberg,1977-09-03,83.0,188
8152,176801,Olubayo Adefemi,1985-08-13,76.2,178
8153,35116,Oluwafemi Ajilore,1985-01-18,78.0,183
8154,31010,Omar Bravo,1980-03-04,77.1,175
8155,25522,Omar Daf,1977-02-12,71.2,178
8156,23182,Omar Daley,1981-04-25,73.0,175
8157,690290,Omar El Baad,1996-02-01,68.0,178
8158,155257,Omar El Kaddouri,1990-08-21,73.9,185
8159,240539,Omar Elabdellaoui,1991-12-05,73.0,178
8160,178587,Omar Jarun,1983-12-1,87.1,196
8161,120915,Omar Kossoko,1988-03-1,72.1,185
8162,359191,Omar Mascarell,1993-02-02,74.8,180
8163,41758,Omar Milanetto,1975-11-3,74.8,175
8164,178749,Omer Bayram,1991-07-27,73.0,173
8165,109615,Omer Toprak,1989-07-21,83.0,188
8166,128209,Ondrej Celustka,1989-06-18,79.8,185
8167,350634,Ondrej Duda,1994-12-15,73.9,180
8168,69713,Ondrej Mazuch,1989-03-15,83.0,188
8169,229723,Ondrej Petrak,1992-03-11,78.9,185
8170,45460,Ondrej Svejdik,1982-12-03,82.1,188
8171,26613,Onur Kaya,1986-04-2,68.9,168
8172,41120,Onyekachi Apam,1986-12-3,83.9,175
8173,92260,Onyekachi Okonkwo,1982-05-13,71.2,180
8174,533228,"Onyinye Ndidi,26",1996-12-16,74.8,188
8175,360166,Opa Nguette,1994-07-08,73.0,180
8176,13033,Orestis Karnezis,1985-07-11,78.9,190
8177,159386,Orhan Ademi,1991-10-28,84.8,188
8178,127887,Orhan Mustafi,1990-04-04,84.8,190
8179,37653,Oriol Riera,1986-07-03,78.0,183
8180,212470,Oriol Romeu,1991-09-24,83.0,183
8181,281679,Oriol Rosell,1992-07-07,73.9,183
8182,33885,Oriol,1981-05-23,69.9,183
8183,25636,Orlando Dos Santos Costa,1981-02-26,83.9,188
8184,38913,Orlando Engelaar,1979-08-24,93.0,198
8185,149947,Orlando Sa,1988-05-26,84.8,188
8186,41415,Orlando Urbano,1984-06-09,78.9,183
8187,96837,Orlando,1979-10-24,83.0,183
8188,167439,Osama Hawsawi,1984-03-31,79.8,188
8189,35425,Oscar Cardozo,1983-05-2,87.1,193
8190,181297,Oscar de Marcos,1989-04-14,76.2,180
8191,80500,Oscar Diaz,1984-04-24,76.2,183
8192,209922,Oscar Duarte,1989-06-03,83.0,183
8193,40728,Oscar Ewolo,1978-10-09,68.9,170
8194,25347,Oscar Gonzalez,1982-11-12,71.2,178
8195,211091,Oscar Hiljemark,1992-06-28,74.8,183
8196,3316,Oscar Sanchez,1979-12-19,72.1,180
8197,33892,Oscar Serrano,1981-09-3,73.0,173
8198,150573,Oscar Sielva,1991-08-06,68.9,178
8199,21414,Oscar Trejo,1988-04-26,78.9,180
8200,30992,Oscar Ustari,1986-07-03,82.1,183
8201,33579,Oscar Wendt,1985-10-24,82.1,180
8202,560109,Oscar Zawada,1996-02-01,87.1,193
8203,128864,Oscar,1991-09-09,67.1,178
8204,198855,Osman Chavez,1984-07-29,91.2,188
8205,294545,Osman Sow,1990-04-22,79.8,193
8206,188531,Osmar Barba,1988-06-05,83.0,193
8207,128590,Ostoja Stjepanovic,1985-01-17,73.9,175
8208,465963,Oswal Alvarez,1995-06-11,88.9,175
8209,52265,Oswaldo Vizcarrondo,1984-05-31,84.8,190
8210,397019,Otavio,1995-02-09,71.2,173
8211,5703,Otman Bakkal,1985-02-27,79.8,183
8212,243425,Ouasim Bouy,1993-06-11,74.8,185
8213,432418,Oumar Diaby,1990-02-07,79.8,188
8214,481656,Oumar Diakhite,1993-12-09,82.1,190
8215,46689,Oumar Sissoko,1987-09-13,83.9,188
8216,159352,Ousmane Coulibaly,1989-07-09,74.8,183
8217,33687,Ousmane Dabo,1977-02-08,83.9,185
8218,692984,Ousmane Dembele,1997-05-15,60.8,178
8219,95434,Oussama Assaidi,1988-08-15,69.9,178
8220,174480,Oussama Darragi,1987-04-03,78.0,190
8221,690188,Oussama Idrissi,1996-02-26,78.0,183
8222,360560,Oussama Tannane,1994-03-23,79.8,178
8223,277325,Ousseynou Cisse,1991-04-08,84.8,196
8224,186918,Ovidy Obvious Karuru,1989-01-23,68.0,180
8225,40980,Owain Fon Williams,1987-03-17,77.1,193
8226,23891,Owain Tudor Jones,1984-10-15,73.9,190
8227,23054,Owen Garvan,1988-01-29,67.1,183
8228,30645,Owen Hargreaves,1981-01-2,73.0,180
8229,149952,Ozeia,1982-08-03,84.8,190
8230,114794,Pa Modou Jagne,1989-12-26,78.9,175
8231,26593,Pa Modou Kah,1980-07-3,78.9,185
8232,42852,Pa Saikou Kujabi,1986-12-1,72.1,173
8233,34653,Pablo Aimar,1979-11-03,62.1,170
8234,193533,Pablo Alcolea Guerrero,1989-03-23,78.0,183
8235,37447,Pablo Alvarez,1980-05-14,71.2,175
8236,38890,Pablo Amo,1978-01-15,73.0,185
8237,190030,Pablo Andres Gonzalez,1985-05-28,73.0,180
8238,49860,Pablo Armero,1986-11-02,73.0,175
8239,70865,Pablo Barrera,1987-06-21,72.1,178
8240,18733,Pablo Barrientos,1985-01-17,68.9,175
8241,18636,Pablo Barzola,1983-11-17,81.2,178
8242,37350,Pablo Caceres,1985-04-22,74.8,178
8243,151075,Pablo Cendros,1987-04-01,73.0,175
8244,166121,Pablo Cepellini,1991-09-11,69.9,175
8245,208672,Pablo Chavarria,1988-01-02,73.9,185
8246,130118,Pablo De Blasis,1988-02-04,64.9,165
8247,683450,Pablo Fornals,1996-02-22,67.1,178
8248,246177,Pablo Hernandez,1986-10-24,81.2,185
8249,2802,Pablo Hernandez,1985-04-11,72.1,173
8250,407786,Pablo Hervias,1993-03-08,68.0,175
8251,30903,Pablo Ibanez,1981-08-03,86.2,193
8252,298157,Pablo Iniguez,1994-01-2,72.1,183
8253,410656,Pablo Insua,1993-09-09,78.9,188
8254,18483,Pablo Javier Perez,1985-08-1,71.2,178
8255,299981,Pablo Mari Villar,1993-08-31,87.1,190
8256,97195,Pablo Mariano Granoche,1983-09-05,82.1,183
8257,18816,Pablo Martin Ledesma,1984-02-04,78.9,178
8258,426670,Pablo Martinez,1989-02-21,77.1,183
8259,164729,Pablo Olivera,1987-12-08,73.0,173
8260,30287,Pablo Orbaiz,1979-02-06,74.8,178
8261,40165,Pablo Osvaldo,1986-01-12,81.2,183
8262,541558,Pablo Perez,1993-08-02,74.8,188
8263,46384,Pablo Piatti,1989-03-31,63.0,163
8264,33896,Pablo Pinillos,1974-07-09,71.2,175
8265,164852,Pablo Pintos,1987-07-01,72.1,183
8266,240054,Pablo Sarabia,1992-05-11,69.9,175
8267,28907,Pablo Sebastian Alvarez,1984-04-17,82.1,178
8268,75353,Pablo Sicilia,1981-09-1,83.0,183
8269,30509,Pablo Zabaleta,1985-01-16,76.2,178
8270,150491,Pablo,1988-08-03,64.0,175
8271,214452,Pablo,1991-06-21,78.9,188
8272,37654,Paco Montanes,1986-10-08,69.9,173
8273,33609,Paco Pena,1978-07-25,64.0,170
8274,45835,Paco van Moorsel,1989-12-15,78.0,188
8275,163229,Paddy John,1990-02-23,69.9,185
8276,43268,Paddy McCourt,1983-12-16,69.9,178
8277,150044,Pajetat Douglas,1986-02-17,84.8,190
8278,197514,Pajtim Kasami,1992-06-02,89.8,188
8279,27336,Pal Dardai,1976-03-16,83.0,178
8280,163892,Palmeira,1989-09-24,79.8,188
8281,39450,Panagiotis Kone,1987-07-26,73.9,183
8282,110378,Panagiotis Tachtsidis,1991-02-15,86.2,193
8283,660132,Pantelis Hatzidiakos,1997-01-18,79.8,180
8284,26406,Pantxi Sirieix,1980-10-07,72.1,180
8285,41129,Paolo Acerbis,1981-05-05,86.2,203
8286,39696,Paolo Bianco,1977-08-2,77.1,183
8287,32769,Paolo Cannavaro,1981-06-26,83.0,185
8288,66888,Paolo Carbone,1982-07-13,82.1,185
8289,39490,Paolo Castellini,1979-03-25,78.0,183
8290,67402,Paolo Collaviti,1978-02-02,83.0,180
8291,41892,Paolo De Ceglie,1986-09-17,74.8,183
8292,184653,Paolo Grossi,1985-05-29,78.0,180
8293,39423,Paolo Hernan Dellafiore,1985-02-02,73.9,185
8294,116907,Paolo Hurtado,1990-07-27,67.1,175
8295,643570,Paolo Lemos,1995-12-28,79.8,185
8296,26099,Paolo Maldini,1968-06-26,84.8,185
8297,33706,Paolo Sammarco,1983-03-17,74.8,183
8298,37525,Paolo Zanetti,1982-12-16,82.1,185
8299,25517,Papa Bouba Diop,1978-01-28,84.8,193
8300,41384,Papa Waigo N'Diaye,1984-01-2,69.9,185
8301,192905,Pape Abdou Camara,1991-09-22,79.8,190
8302,158845,Pape Abdou Paye,1990-05-31,66.2,170
8303,25521,Pape Diakhate,1984-06-21,78.0,183
8304,302823,Pape Diamanka,1990-01-1,76.2,183
8305,41349,Pape Habib Sow,1985-12-02,76.2,180
8306,46836,Pape Kouli Diop,1986-03-19,73.0,180
8307,109281,Pape M'Bow,1988-05-22,73.9,190
8308,40558,Pape Modou Sougou,1984-12-18,66.2,178
8309,118666,Pape Moussa Diakhate,1989-04-22,76.2,183
8310,183519,Pape Ndiaye Souare,1990-06-06,68.0,178
8311,46700,Papiss Cisse,1985-06-03,73.0,183
8312,193866,Papy Djilobodji,1988-12-01,82.1,193
8314,214340,Parfait Mandanda,1989-10-1,78.0,183
8315,26242,Pascal Berenguer,1981-05-2,78.0,175
8316,36010,Pascal Bieler,1986-02-26,77.1,180
8317,42712,Pascal Bosschaart,1980-02-28,82.1,183
8318,25795,Pascal Cerrone,1981-06-12,64.0,178
8319,38836,Pascal Chimbonda,1979-02-21,74.8,180
8320,38824,Pascal Cygan,1974-04-29,84.8,193
8321,207293,Pascal Doubai,1992-05-22,72.1,183
8322,25661,Pascal Feindouno,1981-02-27,68.9,175
8323,167008,Pascal Gross,1991-06-15,76.2,180
8324,113422,Pascal Schuerpf,1989-07-15,81.2,190
8325,67363,Pascal Thrier,1984-11-04,74.8,180
8326,39332,Pasquale Foggia,1983-06-03,67.1,168
8327,79256,Pasquale Schiattarella,1987-05-3,69.9,178
8328,358149,Patric,1993-04-17,72.1,183
8329,32569,Patrice Evra,1981-05-15,73.9,175
8330,45587,Patrick Ada,1985-01-14,89.8,183
8331,30355,Patrick Agyemang,1980-09-29,88.9,185
8332,570473,Patrick Andrade,1993-02-09,69.9,175
8333,302241,Patrick Bamford,1993-09-05,71.2,185
8334,276734,Patrick Bauer,1992-10-28,88.0,193
8335,41607,Patrick Bengondo,1981-09-27,79.8,180
8336,40624,Patrick Boyle,1987-03-2,74.8,178
8337,23765,Patrick Cregg,1986-02-21,64.9,175
8338,181572,Patrick De Vlamynck,1977-10-01,83.9,185
8339,463834,Patrick Dytko,1994-03-28,64.0,170
8340,36130,Patrick Ebert,1987-03-17,72.1,175
8341,179404,Patrick Ekeng Ekeng,1990-03-26,69.9,180
8342,93039,Patrick Fabian,1987-10-11,93.9,193
8343,141146,Patrick Funk,1990-02-11,76.2,178
8344,27556,Patrick Helmes,1984-03-01,78.0,183
8345,192625,Patrick Herrmann,1991-02-12,69.9,178
8346,243548,Patrick J. ter Mate,1992-02-17,76.2,180
8347,611532,Patrick Joosten,1996-04-14,73.0,185
8348,23265,"Patrick Kenny,30",1978-05-17,94.8,185
8349,575780,Patrick McNair,1995-04-27,72.1,183
8350,36400,Patrick Mtiliga,1981-01-28,72.1,170
8351,39982,Patrick Mueller,1976-12-17,68.9,183
8352,27472,Patrick Ochs,1984-05-14,71.2,178
8353,30255,Patrick Owomoyela,1979-11-05,87.1,188
8354,36390,Patrick Paauwe,1975-12-27,79.8,183
8355,26528,Patrick Pothuizen,1972-05-15,88.9,185
8356,278865,Patrick Rakovsky,1993-06-02,79.8,188
8357,527549,Patrick Roberts,1997-02-05,58.1,168
8358,93229,Patrick Rossini,1988-04-02,74.8,178
8359,180330,Patrick van Aanholt,1990-08-29,67.1,175
8360,34942,Patrick Vieira,1976-06-23,82.1,193
8361,141082,Patrick Ziegler,1990-02-09,78.9,188
8362,26635,Patrick Zwaanswijk,1975-01-17,88.0,190
8363,322354,Patrick,1991-01-22,76.2,178
8364,41619,Patrik Baumann,1986-07-26,74.8,185
8365,40499,Patrik Ingelsten,1982-01-25,79.8,178
8366,307218,Patrik Misak,1991-03-29,74.8,183
8367,72256,Patrik Mraz,1987-02-01,74.8,188
8368,309943,Patryk Fryc,1993-02-24,71.2,175
8369,502645,Patryk Lipski,1994-06-12,73.9,185
8370,69554,Patryk Malecki,1988-08-01,73.0,170
8371,463529,Patryk Mikita,1993-12-28,73.0,185
8372,2625,"Patryk Rachwal,18",1981-01-27,69.9,175
8373,315793,Patryk Stepinski,1995-01-16,62.1,178
8374,179311,Patryk Tuszynski,1989-12-13,77.1,183
8375,281844,Patryk Wolanski,1991-08-15,81.2,188
8376,33870,Patxi Martinez Punal,1975-09-06,73.0,178
8377,532942,Pau Sabata,1994-12-13,72.1,188
8378,93327,Paul Alo'o Efoulou,1983-11-12,77.1,175
8379,607121,Paul Andre Guerin,1997-09-26,74.8,183
8380,154233,Paul Bastien Lasne,1989-01-16,77.1,185
8381,39965,Paul Baysse,1988-05-18,84.8,188
8382,602493,Paul Bernardoni,1997-04-18,78.0,190
8383,32931,Paul Burns,1984-05-18,64.0,178
8384,78926,Paul Caddis,1988-04-19,67.1,170
8385,62382,Paul Cairney,1987-08-29,64.0,175
8386,38938,Paul Constantin Codrea,1981-04-04,68.9,175
8387,26716,Paul de Lange,1981-02-04,74.8,183
8388,14039,Paul Dixon,1986-11-22,71.2,178
8389,308932,Paul Dummett,1991-09-26,77.1,183
8390,30256,Paul Freier,1979-07-26,78.9,180
8391,23141,Paul Gallacher,1979-08-16,78.9,183
8392,253121,Paul Gladon,1992-03-18,78.9,188
8393,315949,Paul Grant,1993-03-23,77.1,183
8394,112123,Paul Hanlon,1990-01-01,64.0,185
8395,32567,Paul Hartley,1976-10-19,67.1,173
8396,23415,Paul Heffernan,1981-12-29,69.9,178
8397,24781,Paul Konchesky,1981-05-15,68.9,178
8398,41021,Paul Kpaka,1981-08-07,77.1,178
8399,38866,Paul Lawson,1984-05-15,73.0,170
8400,164017,Paul Marshall,1989-07-09,78.9,185
8401,26460,Paul Matthijs,1976-10-05,76.2,175
8402,244911,Paul McCallum,1993-07-28,74.8,190
8403,171708,Paul McGinn,1990-10-22,68.0,175
8404,35587,Paul McGowan,1987-10-07,64.9,170
8405,40132,Paul McShane,1986-01-06,81.2,183
8406,291643,Paul Nardi,1994-05-18,77.1,188
8407,173509,Paul Papp,1989-11-11,79.8,188
8408,36610,Paul Paton,1987-04-18,73.9,178
8409,248453,Paul Pogba,1993-03-15,83.9,190
8410,32833,Paul Quinn,1985-07-21,72.1,185
8411,23453,Paul Rachubka,1981-05-21,84.8,185
8412,24728,Paul Robinson,1978-12-14,73.0,175
8413,30622,Paul Robinson,1979-10-15,89.8,193
8414,25005,Paul Scharner,1980-03-11,81.2,190
8415,30373,Paul Scholes,1974-11-16,71.2,170
8416,520342,Paul Seguin,1995-03-29,78.9,185
8417,24632,Paul Stalteri,1977-10-18,77.1,180
8418,26618,Paul Verhaegh,1983-09-01,73.9,178
8419,470412,Paul Willis,1991-08-21,73.0,185
8420,231199,Paul-Georges Ntep,1992-07-29,74.8,180
8421,195998,Paul-Jose M'Poku,1992-04-19,79.8,178
8422,280970,Paulao,1985-10-16,79.8,188
8423,45237,Paulao,1982-08-06,88.0,188
8424,536526,Paulin Puel,1997-05-09,73.0,178
8425,114971,Paulinho,1988-07-25,77.1,183
8426,25766,Paulinho,1982-07-16,62.1,168
8427,27613,Paulinho,1986-01-1,72.1,175
8428,361377,Paulinho,1992-11-09,79.8,188
8429,362665,Paulinho,1991-07-13,69.9,175
8430,97463,Paulinho,1983-08-24,67.1,173
8431,40681,Paulo Andre,1983-08-2,82.1,188
8432,115488,Paulo Arantes,1986-11-15,78.0,183
8433,25924,Paulo Assuncao,1980-01-25,69.9,173
8434,24422,Paulo Cesar,1980-01-05,73.0,175
8435,31103,Paulo da Silva,1980-02-01,76.2,180
8436,325916,Paulo Dybala,1993-11-15,73.0,175
8437,30856,Paulo Ferreira,1979-01-18,76.2,183
8438,278285,Paulo Gazzaniga,1992-01-02,89.8,196
8439,108807,Paulo Henrique,1989-03-13,79.8,180
8440,522771,Paulo Henrique,1996-10-23,76.2,183
8441,25374,Paulo Jorge,1980-06-16,83.9,185
8442,34234,Paulo Jorge,1981-05-05,76.2,175
8443,22125,Paulo Lopes,1978-06-29,79.8,185
8444,39105,Paulo Machado,1986-03-31,73.9,175
8445,46635,Paulo Monteiro,1985-01-21,84.8,190
8446,193927,Paulo Oliveira,1992-01-01,82.1,188
8447,158783,Paulo Regula,1989-03-12,71.2,183
8448,32039,Paulo Santos,1972-12-11,83.0,185
8449,25108,Paulo Sergio,1984-01-24,66.2,165
8450,24807,Paulo Sousa,1975-05-13,69.9,173
8451,150039,Paulo Tavares,1985-12-09,72.1,178
8452,97515,Paulo Vinicius,1984-08-12,82.1,185
8453,75578,Paulus Arajuuri,1988-06-15,88.9,193
8454,209419,Pavel Cmovs,1990-06-29,82.1,188
8455,212156,Pavel Kaderabek,1992-04-25,81.2,183
8456,154911,Pavel Komolov,1989-03-1,67.1,175
8457,10950,Pavel Krmas,1980-03-03,86.2,193
8458,30725,Pavel Nedved,1972-08-3,69.9,178
8459,34112,Pavel Pardo,1976-07-2,68.0,175
8460,30138,Pavel Pergl,1977-11-14,77.1,188
8461,41244,Pavel Pogrebnyak,1983-11-08,91.2,188
8462,178196,Pavel Sultes,1985-09-15,77.1,180
8463,98027,Pavel Vidanov,1988-01-08,78.9,185
8464,107001,Pavels Steinbors,1985-09-21,92.1,193
8465,16493,Pavle Ninkov,1985-04-2,79.8,180
8466,106641,Pavle Popara,1987-05-2,72.1,178
8467,176682,Pavol Bajza,1991-09-04,88.9,196
8468,139779,Pavol Cicman,1985-01-3,71.2,175
8469,72448,Pavol Farkas,1985-03-27,79.8,190
8470,12374,Pavol Stano,1977-09-29,83.9,190
8471,23463,Pawel Abbott,1982-05-05,87.1,188
8472,357302,Pawel Baranowski,1990-10-11,84.8,190
8473,30978,Pawel Brozek,1983-04-21,72.1,180
8474,406505,Pawel Dawidowicz,1995-05-2,76.2,188
8475,36641,Pawel Golanski,1982-10-12,77.1,183
8476,480964,Pawel Jaroszynski,1994-10-02,77.1,183
8477,13345,Pawel Kieszek,1984-04-16,82.1,188
8478,465797,Pawel Moskwik,1992-06-08,69.9,178
8479,275765,Pawel Oleksy,1991-04-01,76.2,183
8480,212377,Pawel Olkowski,1990-02-13,76.2,183
8481,13327,Pawel Sasin,1983-10-02,67.1,178
8482,69258,Pawel Sobolewski,1979-06-2,64.9,175
8483,385273,Pawel Stolarski,1996-01-28,73.9,180
8484,13513,Pawel Strak,1983-03-24,83.9,188
8485,158582,Pawel Wojciechowski,1990-04-24,67.1,180
8486,206695,Pawel Wszolek,1992-04-3,77.1,185
8487,522276,Pawel Zielinski,1990-07-17,78.9,178
8488,363906,Pecks,1993-04-1,79.8,193
8489,489710,Pedrao,1992-12-18,89.8,190
8490,114724,Pedrinho,1985-03-06,72.1,175
8492,11746,Pedro Alves,1979-02-08,79.8,188
8493,291635,Pedro Bigas,1990-05-15,78.0,180
8494,150769,Pedro Botelho,1989-12-14,69.9,185
8495,680031,Pedro Chirivella,1997-05-23,66.2,178
8496,186677,Pedro Coronas,1990-09-19,73.9,175
8497,40180,Pedro Correia,1987-03-27,72.1,180
8498,43284,Pedro Costa,1981-11-21,69.9,168
8499,32546,"Pedro da Silva Moutinho,28",1979-09-09,79.8,180
8500,40965,Pedro Emanuel,1975-02-11,77.1,183
8501,304856,Pedro Henrique,1990-06-16,71.2,178
8502,6824,Pedro Kamata,1981-09-06,59.0,165
8503,358221,Pedro Lemos,1993-03-17,69.9,180
8504,75192,Pedro Leon,1986-11-24,73.0,183
8505,37597,Pedro Lopez,1983-11-01,72.1,175
8506,163919,Pedro Mba Obiang,1992-03-27,74.8,185
8507,154264,Pedro Mendes,1990-10-01,78.0,188
8508,30585,Pedro Mendes,1979-02-26,77.1,178
8509,566379,Pedro Monteiro,1994-01-3,84.8,193
8510,50473,Pedro Morales,1985-05-25,77.1,180
8511,11849,Pedro Moreira,1989-03-15,74.8,183
8512,185701,Pedro Moreira,1983-10-01,72.1,178
8513,40668,Pedro Mosquera,1988-04-21,77.1,183
8514,35638,Pedro Munitis,1975-06-19,69.9,168
8515,570835,Pedro Nuno,1995-01-13,68.0,175
8516,28468,Pedro Oldoni,1985-09-26,82.1,190
8517,201918,Pedro Orfila Artime,1988-03-06,69.9,175
8518,34551,Pedro Pele Monteiro,1978-05-02,86.2,185
8519,660010,Pedro Pereira,1998-01-22,69.9,175
8520,96854,Pedro Pereira,1984-01-03,71.2,170
8521,29036,Pedro Queiros,1984-08-08,74.8,183
8522,243649,Pedro Ramirez,1992-08-24,68.0,165
8523,31302,Pedro Ribeiro,1983-01-21,79.8,185
8524,75619,Pedro Rios,1981-12-12,73.9,178
8525,150250,Pedro Rodriguez,1987-07-28,62.1,168
